event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30078746967,True,2009-07-25 15:44:00.000,148.305,-19.714,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728565,True,2009-07-26 12:34:00.000,147.778,-19.569,,-19.569,-19.569,2,least squares,147.778,147.778,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746968,True,2009-07-26 12:34:00.000,147.78,-19.569,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728562,True,2009-07-26 13:15:00.000,147.776,-19.565,,-19.565,-19.565,1,least squares,147.776,147.776,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746969,True,2009-07-26 13:15:00.000,147.766,-19.565,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728532,True,2009-07-26 15:32:00.000,147.723,-19.537,,-19.537,-19.537,A,least squares,147.723,147.723,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728620,True,2009-07-27 12:12:00.000,147.914,-19.727,,-19.727,-19.727,2,least squares,147.914,147.914,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746970,True,2009-07-27 12:12:00.000,147.912,-19.727,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728618,True,2009-07-27 12:52:00.000,147.908,-19.731,,-19.731,-19.731,1,least squares,147.908,147.908,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746971,True,2009-07-27 12:52:00.000,147.914,-19.731,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728614,True,2009-07-27 15:20:00.000,147.899,-19.743,,-19.743,-19.743,1,least squares,147.899,147.899,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746972,True,2009-07-27 15:20:00.000,147.901,-19.743,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728598,True,2009-07-27 17:00:00.000,147.874,-19.741,,-19.741,-19.741,B,least squares,147.874,147.874,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746973,True,2009-07-27 17:00:00.000,147.895,-19.747,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728662,True,2009-07-28 12:31:00.000,147.991,-19.572,,-19.572,-19.572,A,least squares,147.991,147.991,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746974,True,2009-07-28 12:31:00.000,148.007,-19.562,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728670,True,2009-07-28 13:31:00.000,148.0,-19.554,,-19.554,-19.554,A,least squares,148.0,148.0,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746975,True,2009-07-28 13:31:00.000,148.01,-19.558,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728674,True,2009-07-28 15:10:00.000,148.007,-19.568,,-19.568,-19.568,2,least squares,148.007,148.007,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746976,True,2009-07-28 15:10:00.000,148.007,-19.568,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728649,True,2009-07-28 17:41:00.000,147.976,-19.632,,-19.632,-19.632,2,least squares,147.976,147.976,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746977,True,2009-07-28 17:41:00.000,147.976,-19.632,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728471,True,2009-07-29 12:07:00.000,147.554,-19.34,,-19.34,-19.34,3,least squares,147.554,147.554,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746978,True,2009-07-29 12:07:00.000,147.553,-19.34,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728442,True,2009-07-29 13:13:00.000,147.486,-19.295,,-19.295,-19.295,B,least squares,147.486,147.486,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746979,True,2009-07-29 13:13:00.000,147.513,-19.312,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728418,True,2009-07-29 15:02:00.000,147.401,-19.217,,-19.217,-19.217,B,least squares,147.401,147.401,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746980,True,2009-07-29 15:02:00.000,147.419,-19.248,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728399,True,2009-07-29 16:39:00.000,147.322,-19.185,,-19.185,-19.185,1,least squares,147.322,147.322,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746981,True,2009-07-29 16:39:00.000,147.328,-19.186,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728383,True,2009-07-30 16:29:00.000,147.234,-18.769,,-18.769,-18.769,A,least squares,147.234,147.234,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746982,True,2009-07-30 16:29:00.000,147.234,-18.767,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728450,True,2009-07-31 12:30:00.000,147.503,-18.648,,-18.648,-18.648,A,least squares,147.503,147.503,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746983,True,2009-07-31 12:30:00.000,147.501,-18.657,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728445,True,2009-07-31 14:39:00.000,147.493,-18.631,,-18.631,-18.631,B,least squares,147.493,147.493,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746984,True,2009-07-31 14:39:00.000,147.527,-18.653,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728493,True,2009-07-31 16:23:00.000,147.6,-18.588,,-18.588,-18.588,B,least squares,147.6,147.6,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746985,True,2009-07-31 16:23:00.000,147.546,-18.653,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728437,True,2009-08-01 12:09:00.000,147.476,-18.579,,-18.579,-18.579,2,least squares,147.476,147.476,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746986,True,2009-08-01 12:09:00.000,147.474,-18.573,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728433,True,2009-08-01 12:37:00.000,147.47,-18.557,,-18.557,-18.557,2,least squares,147.47,147.47,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746987,True,2009-08-01 12:37:00.000,147.473,-18.562,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728440,True,2009-08-01 14:29:00.000,147.484,-18.493,,-18.493,-18.493,2,least squares,147.484,147.484,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746988,True,2009-08-01 14:29:00.000,147.483,-18.493,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728268,True,2009-08-02 15:56:00.000,146.811,-17.863,,-17.863,-17.863,A,least squares,146.811,146.811,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746989,True,2009-08-02 15:56:00.000,146.825,-17.869,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728267,True,2009-08-03 13:09:00.000,146.81,-17.637,,-17.637,-17.637,A,least squares,146.81,146.81,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746990,True,2009-08-03 13:09:00.000,146.768,-17.584,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728253,True,2009-08-03 15:33:00.000,146.756,-17.531,,-17.531,-17.531,1,least squares,146.756,146.756,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746991,True,2009-08-03 15:33:00.000,146.757,-17.532,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728248,True,2009-08-04 15:22:00.000,146.688,-17.507,,-17.507,-17.507,A,least squares,146.688,146.688,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746992,True,2009-08-04 15:22:00.000,146.681,-17.506,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728250,True,2009-08-04 15:34:00.000,146.718,-17.5,,-17.5,-17.5,B,least squares,146.718,146.718,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728198,True,2009-08-05 12:44:00.000,146.275,-17.45,,-17.45,-17.45,B,least squares,146.275,146.275,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746993,True,2009-08-05 12:44:00.000,146.295,-17.439,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728197,True,2009-08-05 15:11:00.000,146.271,-17.418,,-17.418,-17.418,B,least squares,146.271,146.271,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746994,True,2009-08-05 15:11:00.000,146.254,-17.428,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728195,True,2009-08-05 15:29:00.000,146.254,-17.413,,-17.413,-17.413,B,least squares,146.254,146.254,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746995,True,2009-08-05 15:29:00.000,146.25,-17.427,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728191,True,2009-08-05 16:55:00.000,146.201,-17.425,,-17.425,-17.425,A,least squares,146.201,146.201,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746996,True,2009-08-05 16:55:00.000,146.227,-17.42,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728193,True,2009-08-05 17:48:00.000,146.209,-17.407,,-17.407,-17.407,A,least squares,146.209,146.209,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746997,True,2009-08-05 17:48:00.000,146.214,-17.416,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728181,True,2009-08-06 12:06:00.000,146.087,-17.156,,-17.156,-17.156,1,least squares,146.087,146.087,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746998,True,2009-08-06 12:06:00.000,146.081,-17.155,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728180,True,2009-08-06 12:21:00.000,146.065,-17.139,,-17.139,-17.139,0,least squares,146.065,146.065,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078746999,True,2009-08-06 12:21:00.000,146.079,-17.151,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728174,True,2009-08-06 15:04:00.000,146.023,-17.064,,-17.064,-17.064,2,least squares,146.023,146.023,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747000,True,2009-08-06 15:04:00.000,146.014,-17.063,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728171,True,2009-08-06 15:17:00.000,146.004,-17.056,,-17.056,-17.056,3,least squares,146.004,146.004,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747001,True,2009-08-06 15:17:00.000,146.009,-17.056,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728168,True,2009-08-06 16:43:00.000,145.994,-16.997,,-16.997,-16.997,3,least squares,145.994,145.994,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747002,True,2009-08-06 16:43:00.000,145.993,-16.997,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728092,True,2009-08-08 14:42:00.000,145.609,-15.825,,-15.825,-15.825,A,least squares,145.609,145.609,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747003,True,2009-08-08 14:42:00.000,145.554,-15.786,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728075,True,2009-08-08 16:18:00.000,145.483,-15.701,,-15.701,-15.701,A,least squares,145.483,145.483,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747004,True,2009-08-08 16:18:00.000,145.537,-15.743,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728094,True,2009-08-09 14:32:00.000,145.613,-16.366,,-16.366,-16.366,A,least squares,145.613,145.613,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747005,True,2009-08-09 14:32:00.000,145.624,-16.365,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728096,True,2009-08-09 14:43:00.000,145.619,-16.372,,-16.372,-16.372,A,least squares,145.619,145.619,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747006,True,2009-08-09 14:43:00.000,145.625,-16.37,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728103,True,2009-08-09 16:10:00.000,145.643,-16.412,,-16.412,-16.412,B,least squares,145.643,145.643,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747007,True,2009-08-09 16:10:00.000,145.633,-16.409,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728104,True,2009-08-09 16:26:00.000,145.647,-16.417,,-16.417,-16.417,A,least squares,145.647,145.647,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747008,True,2009-08-09 16:26:00.000,145.634,-16.417,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728155,True,2009-08-10 12:27:00.000,145.908,-16.714,,-16.714,-16.714,2,least squares,145.908,145.908,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747009,True,2009-08-10 12:27:00.000,145.908,-16.714,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30046728189,True,2009-08-11 15:50:00.000,146.172,-17.064,,-17.064,-17.064,B,least squares,146.172,146.172,,,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
30078747010,True,2009-08-11 15:50:00.000,146.173,-17.064,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,88730,88730,Movements of Australia's east coast humpback whales
